Row,Name,Count,crank1,crankx
576,BETH ,73,-208Ê ,-427Ê
576,INDIGO ,73,+50Ê ,+676Ê
576,MAY ,73,-61Ê ,-17Ê
579,LEXI-MAE ,72,-10Ê ,Ê:Ê
579,PRINCESS ,72,+29Ê ,+76Ê
579,RUQAYYAH ,72,-37Ê ,+47Ê
582,AMALIE ,71,-21Ê ,+403Ê
582,CARMEN ,71,-63Ê ,-264Ê
582,DAKOTA ,71,-31Ê ,+1035Ê
582,ESMAI ,71,-21Ê ,Ê:Ê
582,KACIE ,71,-63Ê ,-145Ê
582,POLA ,71,+11Ê ,+4016Ê
582,RENAE ,71,+161Ê ,+730Ê
589,ANISA ,70,-14Ê ,-294Ê
589,AVA-GRACE ,70,+136Ê ,Ê:Ê
589,CECILY ,70,+74Ê ,+794Ê
589,IMAN ,70,-105Ê ,-305Ê
589,MELANIE ,70,+4Ê ,-230Ê
589,PAISLEY ,70,+195Ê ,+1363Ê
589,REEVA ,70,+336Ê ,Ê:Ê
589,SAARA ,70,+144Ê ,+794Ê
597,ADELE ,69,-4Ê ,-109Ê
597,ALIA ,69,-28Ê ,+41Ê
597,AQSA ,69,-82Ê ,-83Ê
597,AYDA ,69,+153Ê ,Ê:Ê
597,LEA ,69,+55Ê ,-55Ê
597,LIANA ,69,+128Ê ,+175Ê
597,LILIAN ,69,-22Ê ,-97Ê
597,MAIRA ,69,+102Ê ,+509Ê
597,TESSA ,69,+55Ê ,+139Ê
606,INDIANA ,68,+10Ê ,+706Ê
606,MINA ,68,+127Ê ,+342Ê
608,DOLCIE ,67,-99Ê ,+1344Ê
608,ELIF ,67,+176Ê ,+498Ê
608,EMILY-ROSE ,67,_Ê ,+1009Ê
608,ROXANNE ,67,-33Ê ,-125Ê
608,TEAGAN ,67,-47Ê ,-236Ê
613,AMALIA ,66,+331Ê ,+399Ê
613,ASIYA ,66,+46Ê ,+316Ê
613,AUBREE ,66,+137Ê ,Ê:Ê
613,ELISHA ,66,-108Ê ,-419Ê
613,FARAH ,66,+130Ê ,-99Ê
613,INES ,66,-121Ê ,-6Ê
613,JULIET ,66,-20Ê ,-92Ê
613,LACEY-MAE ,66,-212Ê ,+2584Ê
613,MAHNOOR ,66,-5Ê ,+159Ê
613,RUBIE ,66,-147Ê ,+922Ê
613,SABRINA ,66,-221Ê ,-241Ê
613,SASKIA ,66,-168Ê ,-414Ê
625,ANGELICA ,65,+34Ê ,+1Ê
625,MACI ,65,-125Ê ,+1327Ê
625,RITA ,65,+74Ê ,+533Ê
625,ROSEMARY ,65,+125Ê ,-125Ê
629,ALMA ,64,+55Ê ,+906Ê
629,AMANDA ,64,-45Ê ,-237Ê
629,CHRISTINA ,64,-120Ê ,-316Ê
629,ELISABETH ,64,+34Ê ,-91Ê
629,FARRAH ,64,-124Ê ,+9Ê
629,GRACIE-MAY ,64,-21Ê ,+1901Ê
629,ISHA ,64,-195Ê ,-341Ê
629,LOLA-ROSE ,64,-137Ê ,+3096Ê
629,MICHAELA ,64,-78Ê ,-334Ê
629,MILLICENT ,64,-93Ê ,-281Ê
629,PRECIOUS ,64,-13Ê ,-232Ê
640,AMNA ,63,-156Ê ,-187Ê
640,ESHAL ,63,-131Ê ,+345Ê
640,MAIYA ,63,-47Ê ,+372Ê
640,MALIHA ,63,+103Ê ,+96Ê
640,SELENA ,63,+103Ê ,+403Ê
645,ARISSA ,62,+80Ê ,+1467Ê
645,AVNEET ,62,+139Ê ,+367Ê
645,DANIELA ,62,+88Ê ,+91Ê
645,DAPHNE ,62,+105Ê ,+513Ê
645,LEONA ,62,-6Ê ,-165Ê
645,LILY-MAI ,62,+67Ê ,+340Ê
645,TAHLIA ,62,+209Ê ,+159Ê
652,AILA ,61,+60Ê ,+2545Ê
652,AMEERAH ,61,+24Ê ,+660Ê
652,AUBREY ,61,+307Ê ,Ê:Ê
652,ELLA-LOUISE ,61,+32Ê ,+70Ê
652,HARRIETT ,61,_Ê ,+84Ê
652,JUNO ,61,-26Ê ,+3946Ê
652,KAROLINA ,61,-98Ê ,+1300Ê
652,KIANA ,61,+173Ê ,+84Ê
652,MAEVE ,61,+47Ê ,+70Ê
652,SYLVIA ,61,+230Ê ,+391Ê
652,THALIA ,61,-13Ê ,-160Ê
663,CARLA ,60,-102Ê ,-350Ê
663,DULCIE ,60,-11Ê ,+158Ê
663,KAITLIN ,60,-109Ê ,-465Ê
663,RUMAYSA ,60,+150Ê ,+546Ê
663,ZUNAIRAH ,60,+36Ê ,+1867Ê
668,ABBY ,59,-64Ê ,-543Ê
668,ALISA ,59,+82Ê ,+344Ê
668,CASSIE ,59,-84Ê ,-168Ê
668,HONOR ,59,+57Ê ,-223Ê
668,HUMAIRA ,59,-121Ê ,-103Ê
668,LILLY-MAI ,59,+232Ê ,+2134Ê
668,LISA ,59,+44Ê ,-380Ê
668,NELLIE ,59,+197Ê ,+644Ê
668,NERIAH ,59,+16Ê ,Ê:Ê
668,RUBY-MAE ,59,-114Ê ,+1444Ê
668,SAVANNA ,59,-5Ê ,+136Ê
668,SHELBY ,59,-84Ê ,-369Ê
668,SUMMER-ROSE ,59,+31Ê ,+3057Ê
681,AYVA ,58,+219Ê ,Ê:Ê
681,MARLIE ,58,+447Ê ,+1034Ê
681,MILLIE-MAE ,58,+219Ê ,+702Ê
681,PEGGY ,58,+91Ê ,+1431Ê
681,ROSANNA ,58,+144Ê ,-186Ê
681,ZAHRAA ,58,+52Ê ,+425Ê
681,ZAYNAH ,58,+52Ê ,-26Ê
688,JORJA ,57,-95Ê ,-434Ê
688,LILIANNA ,57,+256Ê ,+1590Ê
688,MAIZIE ,57,-232Ê ,-81Ê
688,MARINA ,57,+114Ê ,+13Ê
688,MARTYNA ,57,-95Ê ,+2509Ê
688,MILLIE-ROSE ,57,-62Ê ,+2114Ê
688,MINAHIL ,57,+125Ê ,+2509Ê
688,PAYTON ,57,+24Ê ,+2509Ê
688,SAFIA ,57,-134Ê ,-155Ê
688,TAYLA ,57,-12Ê ,-414Ê
688,THEIA ,57,+360Ê ,Ê:Ê
699,ANTONINA ,56,-15Ê ,Ê:Ê
699,ASHLEY ,56,-180Ê ,-396Ê
699,CAOIMHE ,56,-60Ê ,+459Ê
699,ELENI ,56,+140Ê ,+89Ê
699,ELLIE-MAI ,56,-124Ê ,-148Ê
699,EVERLY ,56,+785Ê ,Ê:Ê
699,HAREEM ,56,-194Ê ,Ê:Ê
699,HEATHER ,56,+283Ê ,-516Ê
699,ISOBELLA ,56,-73Ê ,-118Ê
699,IVY-ROSE ,56,+300Ê ,Ê:Ê
699,KLARA ,56,+166Ê ,+1137Ê
699,KORNELIA ,56,-60Ê ,+3026Ê
699,NUSAYBAH ,56,+245Ê ,+510Ê
699,SANDRA ,56,-15Ê ,+105Ê
699,SORAYA ,56,-91Ê ,+122Ê
699,STEVIE ,56,+51Ê ,-199Ê
715,BRIDGET ,55,+110Ê ,-77Ê
715,DAISY-MAY ,55,-111Ê ,+597Ê
715,DANA ,55,+110Ê ,-60Ê
715,DARCI ,55,-3Ê ,+197Ê
715,DUA ,55,+139Ê ,+2482Ê
715,EIRA ,55,+57Ê ,+2087Ê
715,ELLIE-ROSE ,55,+244Ê ,+537Ê
715,ELSIE-MAE ,55,-52Ê ,Ê:Ê
715,ESTELLE ,55,+244Ê ,-196Ê
715,JAZMIN ,55,+69Ê ,-252Ê
715,KATHLEEN ,55,-39Ê ,-227Ê
715,NELLY ,55,+69Ê ,+1237Ê
715,NOA ,55,+538Ê ,+1397Ê
715,SELINA ,55,+57Ê ,-108Ê
715,SINEAD ,55,-131Ê ,-475Ê
715,SONIA ,55,-31Ê ,-150Ê
731,ADELAIDE ,54,-115Ê ,+375Ê
731,ALISSA ,54,-19Ê ,+152Ê
731,ALLEGRA ,54,+41Ê ,+581Ê
731,ANDREA ,54,-105Ê ,-286Ê
731,MAGDALENA ,54,+194Ê ,+804Ê
731,MELISA ,54,+213Ê ,-93Ê
731,NYAH ,54,-177Ê ,-210Ê
731,RAE ,54,+169Ê ,+478Ê
731,ZAINA ,54,+71Ê ,-76Ê
740,ARWEN ,53,+142Ê ,-198Ê
740,AVANI ,53,+62Ê ,+512Ê
740,CARLY ,53,-90Ê ,-356Ê
740,COCO ,53,-179Ê ,+143Ê
740,ELOUISE ,53,+99Ê ,-166Ê
740,HETTIE ,53,-114Ê ,+1212Ê
740,JOY ,53,-81Ê ,-198Ê
740,KHALEESI ,53,+32Ê ,Ê:Ê
740,PHEOBE ,53,+99Ê ,+418Ê
740,POPPY-ROSE ,53,+308Ê ,+2985Ê
750,AAYAT ,52,+427Ê ,Ê:Ê
750,AGATHA ,52,_Ê ,+356Ê
750,ALISHBA ,52,-124Ê ,-361Ê
750,AMANI ,52,-203Ê ,-270Ê
750,DOTTIE ,52,+232Ê ,Ê:Ê
750,EILIYAH ,52,-87Ê ,Ê:Ê
750,ELSPETH ,52,-25Ê ,+90Ê
750,GWEN ,52,-51Ê ,+867Ê
750,IZABELLE ,52,+63Ê ,-28Ê
750,LYLAH ,52,+398Ê ,Ê:Ê
750,OCEAN ,52,-66Ê ,-74Ê
750,RANIA ,52,+75Ê ,+408Ê
750,XANTHE ,52,+52Ê ,+459Ê
763,AARYA ,51,+137Ê ,+2434Ê
763,ANWEN ,51,+255Ê ,+185Ê
763,ARIYA ,51,+255Ê ,+2434Ê
763,CASSIDY ,51,-64Ê ,-114Ê
763,ELAINA ,51,+561Ê ,+696Ê
763,ELLE ,51,-137Ê ,-621Ê
763,EVELINA ,51,-51Ê ,+1767Ê
763,HELEN ,51,-124Ê ,-450Ê
763,INDI ,51,-235Ê ,+2039Ê
763,JANNAH ,51,+119Ê ,+395Ê
763,LEONIE ,51,-137Ê ,-479Ê
763,LILLIA ,51,-155Ê ,+1767Ê
763,MARTA ,51,-30Ê ,+446Ê
763,PHOENIX ,51,+21Ê ,-156Ê
763,RILEY ,51,+312Ê ,+9Ê
763,TESS ,51,-87Ê ,-304Ê
779,ABBEY ,50,+60Ê ,-531Ê
779,DAISIE ,50,-186Ê ,+104Ê
779,ESHA ,50,+121Ê ,-428Ê
779,EVIE-MAY ,50,+165Ê ,+3819Ê
779,GEORGIANA ,50,-13Ê ,+293Ê
779,GIULIA ,50,+146Ê ,+604Ê
779,HUSNA ,50,+60Ê ,+104Ê
779,KAJA ,50,-54Ê ,+2418Ê
779,KEZIAH ,50,+121Ê ,-178Ê
779,LOWRI ,50,-163Ê ,-417Ê
779,PATRICIA ,50,+121Ê ,-7Ê
779,PAULA ,50,+165Ê ,+264Ê
779,REBEKAH ,50,-116Ê ,-572Ê
779,RONNIE ,50,-116Ê ,+1499Ê
779,SAFIYAH ,50,+23Ê ,+264Ê
794,AANYA ,49,+8Ê ,+1158Ê
794,JAZMINE ,49,-82Ê ,-193Ê
794,KEELEY ,49,-334Ê ,-539Ê
794,MATHILDA ,49,+60Ê ,-156Ê
794,NOVA ,49,+334Ê ,Ê:Ê
794,SAIRA ,49,+19Ê ,-229Ê
794,TAYA ,49,-155Ê ,-355Ê
794,YARA ,49,-110Ê ,+278Ê
802,ASMA ,48,-150Ê ,-195Ê
802,DOLLIE ,48,+216Ê ,Ê:Ê
802,ELINA ,48,-30Ê ,+450Ê
802,EMMANUELLA ,48,-52Ê ,+81Ê
802,HARLEEN ,48,-36Ê ,+356Ê
802,HAWA ,48,+23Ê ,+733Ê
802,HUDA ,48,+451Ê ,+110Ê
802,KLAUDIA ,48,-18Ê ,+1476Ê
802,MARNI ,48,+80Ê ,+127Ê
802,MYRA ,48,+375Ê ,+1476Ê
802,TALIYAH ,48,+157Ê ,+913Ê
802,UNA ,48,+98Ê ,+1310Ê
814,AISHAH ,47,-115Ê ,-319Ê
814,AMELIA-GRACE ,47,-130Ê ,Ê:Ê
814,AYRA ,47,+25Ê ,+1464Ê
814,BRYONY ,47,+261Ê ,-483Ê
814,CAMILLE ,47,+51Ê ,-113Ê
814,CHIARA ,47,+145Ê ,-295Ê
814,JIYA ,47,-71Ê ,+198Ê
814,JOCELYN ,47,+11Ê ,+26Ê
814,LILLIE-ROSE ,47,+11Ê ,+2911Ê
814,MERCEDES ,47,+68Ê ,-92Ê
814,RIHANNA ,47,-151Ê ,Ê:Ê
814,RUBY-LEIGH ,47,+86Ê ,Ê:Ê
814,SAARAH ,47,+204Ê ,-78Ê
814,SAMARA ,47,-1Ê ,-224Ê
814,TANISHA ,47,-278Ê ,-430Ê
814,WINNIE ,47,+111Ê ,+721Ê
814,WINTER ,47,+204Ê ,Ê:Ê
814,ZOHA ,47,-210Ê ,+229Ê
832,ADDISON ,46,-48Ê ,+3766Ê
832,AMIE ,46,-66Ê ,-606Ê
832,AMIYAH ,46,+7Ê ,Ê:Ê
832,CADI ,46,-48Ê ,+785Ê
832,GLORIA ,46,+93Ê ,-96Ê
832,KATHRYN ,46,-120Ê ,-588Ê
832,KIMBERLY ,46,-148Ê ,-251Ê
832,RAHMA ,46,-60Ê ,+153Ê
832,ROISIN ,46,-156Ê ,-422Ê
832,VIENNA ,46,+50Ê ,+377Ê
842,ADRIANNA ,45,+40Ê ,+873Ê
842,ANNIKA ,45,-58Ê ,-141Ê
842,EMME ,45,-17Ê ,Ê:Ê
842,EVIE-GRACE ,45,+140Ê ,Ê:Ê
842,FIONA ,45,-99Ê ,-508Ê
842,INARA ,45,+335Ê ,+1960Ê
842,KIKI ,45,-143Ê ,+693Ê
842,LACEY-MAY ,45,-92Ê ,Ê:Ê
842,LAVINIA ,45,+40Ê ,+316Ê
842,LEXI-MAI ,45,-249Ê ,Ê:Ê
842,MANAHIL ,45,-92Ê ,+775Ê
842,MARCIE ,45,+335Ê ,+410Ê
842,MIKAYLA ,45,-109Ê ,+41Ê
842,NEL ,45,+335Ê ,+693Ê
842,SIA ,45,+117Ê ,+541Ê
842,VANESA ,45,+117Ê ,+1270Ê
842,WINIFRED ,45,+176Ê ,+775Ê
859,AIDA ,44,+541Ê ,+758Ê
859,ALAYA ,44,+625Ê ,Ê:Ê
859,BOBBIE ,44,+216Ê ,-321Ê
859,CELESTE ,44,+41Ê ,+7Ê
859,CHANEL ,44,-233Ê ,-513Ê
859,DIXIE ,44,+269Ê ,+1093Ê
859,ELLENA ,44,+85Ê ,-400Ê
859,HIRA ,44,+100Ê ,+104Ê
859,KATRINA ,44,+189Ê ,-435Ê
859,LAINEY ,44,-20Ê ,+393Ê
859,LORELEI ,44,+394Ê ,+1943Ê
859,MADIHA ,44,-75Ê ,+153Ê
859,MALAK ,44,+6Ê ,+70Ê
859,MARIYA ,44,-34Ê ,-204Ê
859,NELA ,44,+216Ê ,Ê:Ê
859,POPPY-MAE ,44,+85Ê ,+3739Ê
859,SHREYA ,44,-147Ê ,-269Ê
859,SOFIJA ,44,+394Ê ,Ê:Ê
877,ELSIE-MAY ,43,+122Ê ,+3721Ê
877,IZZY ,43,-251Ê ,-318Ê
877,KELLY ,43,-23Ê ,-626Ê
877,KRYSTAL ,43,+122Ê ,-119Ê
877,LUISA ,43,+82Ê ,-190Ê
877,MARIAH ,43,-12Ê ,-37Ê
877,MARIYAH ,43,-201Ê ,-37Ê
877,MONICA ,43,+198Ê ,-479Ê
877,NOLA ,43,+414Ê ,+1401Ê
877,SHAYLA ,43,+5Ê ,-190Ê
877,SUMAIYA ,43,-23Ê ,-239Ê
877,WERONIKA ,43,-93Ê ,+2848Ê
877,ZEYNEP ,43,+300Ê ,+332Ê
890,AALIYA ,42,+287Ê ,-178Ê
890,AAMINA ,42,-240Ê ,-309Ê
890,ANABELLA ,42,+594Ê ,+2835Ê
890,CORDELIA ,42,+92Ê ,-339Ê
890,DAHLIA ,42,+69Ê ,+2835Ê
890,ELERI ,42,+128Ê ,-102Ê
890,GAIA ,42,+647Ê ,+362Ê
890,GIA ,42,+208Ê ,+319Ê
890,KELSIE ,42,-8Ê ,-521Ê
890,LILY-GRACE ,42,-124Ê ,+1912Ê
890,MARIE ,42,-178Ê ,-407Ê
890,PERSEPHONE ,42,+54Ê ,+825Ê
890,ROSALIND ,42,+158Ê ,+22Ê
890,RUBY-MAY ,42,-118Ê ,+1912Ê
890,SIANNA ,42,-25Ê ,+1912Ê
890,TRINITY ,42,-51Ê ,-685Ê
890,ZARAH ,42,-51Ê ,-272Ê
907,AMAL ,41,+191Ê ,-386Ê
907,ANUSHKA ,41,+221Ê ,+199Ê
907,BLANKA ,41,+191Ê ,Ê:Ê
907,BOBBI ,41,-157Ê ,-326Ê
907,HADIYA ,41,+221Ê ,+2290Ê
907,ISABELLA-ROSE ,41,+191Ê ,Ê:Ê
907,ISLA-MAE ,41,-94Ê ,Ê:Ê
907,JAYA ,41,-255Ê ,-444Ê
907,LEXI-MAY ,41,+111Ê ,Ê:Ê
907,MARA ,41,-7Ê ,+476Ê
907,MERRYN ,41,-68Ê ,+929Ê
907,SERENITY ,41,-105Ê ,+1205Ê
907,SHANIA ,41,-371Ê ,-581Ê
920,AMAYAH ,40,+5Ê ,Ê:Ê
920,ANISHA ,40,+257Ê ,-447Ê
920,AROUSH ,40,-148Ê ,+1882Ê
920,BIANKA ,40,+228Ê ,Ê:Ê
920,CHANTELLE ,40,-170Ê ,-695Ê
920,CHERRY ,40,-66Ê ,+332Ê
920,CIENNA ,40,-195Ê ,+1882Ê
920,DEMI-LEIGH ,40,-208Ê ,-475Ê
920,DEVON ,40,-136Ê ,-330Ê
920,EILIDH ,40,+155Ê ,+392Ê
920,ELORA ,40,+178Ê ,+1610Ê
920,JIA ,40,+208Ê ,+123Ê
920,JODIE ,40,-107Ê ,-831Ê
920,KASEY ,40,-55Ê ,-558Ê
920,MIAH ,40,-236Ê ,-8Ê
920,ROMILLY ,40,-107Ê ,-184Ê
920,ROMY ,40,+155Ê ,+28Ê
920,ROXY ,40,-257Ê ,+65Ê
920,SAMIRA ,40,-136Ê ,-510Ê
920,SCARLETTE ,40,+155Ê ,+1358Ê
940,AMELIA-LILY ,39,+108Ê ,Ê:Ê
940,ANABEL ,39,+108Ê ,+775Ê
940,ARISHA ,39,-75Ê ,+1172Ê
940,ASHA ,39,-127Ê ,-542Ê
940,BLESSING ,39,+19Ê ,-253Ê
940,CAROLINA ,39,+237Ê ,+372Ê
940,DOMINIKA ,39,-138Ê ,+3658Ê
940,EMA ,39,-190Ê ,+1012Ê
940,EMILEE ,39,+108Ê ,+595Ê
940,EVIE-MAI ,39,-86Ê ,+3658Ê
940,FERNE ,39,+1122Ê ,+1862Ê
940,FRIDA ,39,-15Ê ,+896Ê
940,HAJRA ,39,-40Ê ,-228Ê
940,IVIE ,39,+158Ê ,+3658Ê
940,JEMIMAH ,39,+208Ê ,+519Ê
940,NEIVE ,39,+158Ê ,+166Ê
940,NIKITA ,39,-277Ê ,-652Ê
940,ROSEANNA ,39,+108Ê ,-11Ê
940,SAANVI ,39,-101Ê ,+3658Ê
940,SAMA ,39,+237Ê ,+1862Ê
940,TORI ,39,-168Ê ,-350Ê
940,VIKTORIA ,39,-168Ê ,+2257Ê
940,ZIVA ,39,-15Ê ,Ê:Ê
963,AMELIA-MAE ,38,+437Ê ,Ê:Ê
963,BLUEBELL ,38,+55Ê ,Ê:Ê
963,EFA ,38,-98Ê ,+420Ê
963,FATHIMA ,38,+165Ê ,-123Ê
963,GABRIELE ,38,-19Ê ,+989Ê
963,GEMMA ,38,+19Ê ,-845Ê
963,GRACIE-MAI ,38,-179Ê ,Ê:Ê
963,HAJRAH ,38,-4Ê ,+195Ê
963,IMANI ,38,-230Ê ,-80Ê
963,JANA ,38,-19Ê ,+143Ê
963,KARIS ,38,+214Ê ,-373Ê
963,KAYLEE ,38,-109Ê ,-356Ê
963,KRISTINA ,38,-98Ê ,-241Ê
963,LUCIANA ,38,+624Ê ,+654Ê
963,MALEEHA ,38,+214Ê ,-34Ê
963,MARIANA ,38,+135Ê ,+246Ê
963,OLIVIA-GRACE ,38,+55Ê ,Ê:Ê
963,PAULINA ,38,-150Ê ,+654Ê
963,RAVEN ,38,+328Ê ,+420Ê
963,RUBY-ROSE ,38,-324Ê ,+3635Ê
963,SALLY ,38,+19Ê ,-539Ê
963,TAMERA ,38,+811Ê ,+3635Ê
963,VIVIEN ,38,+361Ê ,+420Ê
986,AALIA ,37,+191Ê ,+473Ê
986,AJWA ,37,+89Ê ,Ê:Ê
986,ASIYAH ,37,+498Ê ,+966Ê
986,CAROLINE ,37,-253Ê ,-527Ê
986,CLAIRE ,37,-121Ê ,-617Ê
986,ELYSIA ,37,-4Ê ,-491Ê
986,EVA-ROSE ,37,-61Ê ,Ê:Ê
986,HAWWA ,37,+191Ê ,+1126Ê
986,ISABELL ,37,+142Ê ,+120Ê
986,IZABELA ,37,-327Ê ,+1126Ê
986,LEJA ,37,-86Ê ,Ê:Ê
986,LILY-ANN ,37,+112Ê ,+1126Ê
986,MAHI ,37,-236Ê ,+1126Ê
986,MARWAH ,37,+32Ê ,+3612Ê
986,OLIVIA-MAE ,37,+234Ê ,Ê:Ê
986,PETRA ,37,+305Ê ,+729Ê
986,REMI ,37,-27Ê ,-1Ê
986,TALA ,37,+1076Ê ,+266Ê
986,TEIGAN ,37,-132Ê ,-681Ê
1005,CALI ,36,+286Ê ,+2192Ê
1005,CHAYA ,36,-23Ê ,-139Ê
1005,ELLA-MAI ,36,-166Ê ,+1797Ê
1005,ELLA-MAY ,36,-321Ê ,+101Ê
1005,JANE ,36,+215Ê ,-217Ê
1005,JASLEEN ,36,-140Ê ,+153Ê
1005,KAIA ,36,+13Ê ,-122Ê
1005,LILITH ,36,+319Ê ,+710Ê
1005,MEERA ,36,+13Ê ,+307Ê
1005,MEHREEN ,36,-140Ê ,+710Ê
1005,NAYA ,36,+93Ê ,+1797Ê
1016,ALAINA ,35,-116Ê ,+820Ê
1016,ANOUSHKA ,35,-232Ê ,-304Ê
1016,BRONTE ,35,-17Ê ,-244Ê
1016,CATRIN ,35,-116Ê ,-583Ê
1016,EMBER ,35,+344Ê ,+2181Ê
1016,FATMA ,35,+2Ê ,-294Ê
1016,HADIA ,35,+308Ê ,+443Ê
1016,JADA ,35,-116Ê ,-634Ê
1016,JAMIE ,35,+132Ê ,-753Ê
1016,KEEVA ,35,-57Ê ,+1096Ê
1016,KOURTNEY ,35,-273Ê ,+3582Ê
1016,LAYLA-MAE ,35,-177Ê ,+2709Ê
1016,LINDA ,35,+623Ê ,+142Ê
1016,MAHDIYA ,35,+237Ê ,+1514Ê
1016,MILLA ,35,+82Ê ,+601Ê
1016,NELLA ,35,+571Ê ,Ê:Ê
1016,NIAH ,35,+132Ê ,+236Ê
1016,ORLAGH ,35,+132Ê ,+1096Ê
1016,RUMAISA ,35,+384Ê ,+1262Ê
1016,SKYLAH ,35,+237Ê ,Ê:Ê
1016,SOFIE ,35,-17Ê ,-4Ê
1016,SUKHMANI ,35,-17Ê ,+3582Ê
1016,TAMSIN ,35,-57Ê ,-583Ê
1016,VERONIKA ,35,-34Ê ,+1786Ê
1040,AMARAH ,34,-22Ê ,+419Ê
1040,AMMARA ,34,+824Ê ,+495Ê
1040,ANIYA ,34,-238Ê ,+912Ê
1040,ARIELLE ,34,+88Ê ,+912Ê
1040,ASIA ,34,+88Ê ,-318Ê
1040,AYAANA ,34,-158Ê ,Ê:Ê
1040,CINDY ,34,+393Ê ,+419Ê
1040,DALIA ,34,+360Ê ,+3Ê
1040,DIVINE ,34,+137Ê ,+495Ê
1040,ELANA ,34,+213Ê ,+343Ê
1040,ELIA ,34,+58Ê ,+912Ê
1040,ELSIE-ROSE ,34,+667Ê ,Ê:Ê
1040,ELYSE ,34,-140Ê ,-318Ê
1040,FLORRIE ,34,+35Ê ,+796Ê
1040,HANIA ,34,-186Ê ,+1238Ê
1040,KACI ,34,-268Ê ,-749Ê
1040,KAIRA ,34,+180Ê ,+675Ê
1040,KHADEEJAH ,34,-274Ê ,+118Ê
1040,MADINA ,34,+108Ê ,+1762Ê
1040,MALIKA ,34,-227Ê ,-475Ê
1040,MARTINA ,34,-115Ê ,-111Ê
1040,MATYLDA ,34,-158Ê ,Ê:Ê
1040,MISHA ,34,-274Ê ,-236Ê
1040,NAHLA ,34,+137Ê ,Ê:Ê
1040,NANCIE ,34,+1136Ê ,Ê:Ê
1040,NEHA ,34,-81Ê ,-612Ê
1040,ROBIN ,34,-115Ê ,+3Ê
1040,SIAN ,34,-256Ê ,-861Ê
1040,SUSANNA ,34,+35Ê ,-55Ê
1040,TANYA ,34,+393Ê ,-712Ê
1070,AAIRA ,33,+363Ê ,Ê:Ê
1070,AILSA ,33,+414Ê ,+36Ê
1070,AINE ,33,-52Ê ,-107Ê
1070,AVA-MAI ,33,-111Ê ,Ê:Ê
1070,AVA-MAY ,33,+107Ê ,Ê:Ê
1070,AVERY ,33,+78Ê ,+3528Ê
1070,BIBI ,33,+107Ê ,-282Ê
1070,CASSIA ,33,+517Ê ,+36Ê
1070,CELIA ,33,-52Ê ,-230Ê
1070,CELINE ,33,+183Ê ,-266Ê
1070,FAIZA ,33,-126Ê ,-599Ê
1070,HAYA ,33,+414Ê ,+1460Ê
1070,JENNY ,33,+183Ê ,-511Ê
1070,LARISSA ,33,-52Ê ,-480Ê
1070,LAURIE ,33,+290Ê ,-27Ê
1070,LAYLAH ,33,-170Ê ,+1460Ê
1070,MAHAM ,33,+363Ê ,+1208Ê
1070,MEGHAN ,33,+78Ê ,-642Ê
1070,POLLYANNA ,33,-126Ê ,+88Ê
1070,PRISHA ,33,+5Ê ,+766Ê
1070,STAR ,33,-71Ê ,+2Ê
1070,STORM ,33,+254Ê ,-383Ê
1070,TATIANA ,33,-88Ê ,-421Ê
1070,TEEGAN ,33,-170Ê ,-496Ê
1094,ALARNA ,32,+159Ê ,+218Ê
1094,ANANYA ,32,+4Ê ,+12Ê
1094,ARIEL ,32,+493Ê ,+2631Ê
1094,BESSIE ,32,+862Ê ,+1436Ê
1094,CHRISTINE ,32,+54Ê ,-573Ê
1094,CORAL ,32,+159Ê ,-393Ê
1094,GABIJA ,32,-240Ê ,+621Ê
1094,GRACIE-LEIGH ,32,+4Ê ,Ê:Ê
1094,HABIBA ,32,+197Ê ,-418Ê
1094,JAIME ,32,-76Ê ,-543Ê
1094,JOYCE ,32,-169Ê ,-358Ê
1094,KAMILA ,32,-112Ê ,+858Ê
1094,KAMILE ,32,-169Ê ,+1708Ê
1094,KRISHA ,32,+83Ê ,+858Ê
1094,KYLIE ,32,+34Ê ,-254Ê
1094,LAILAH ,32,+443Ê ,+1184Ê
1094,LIVVY ,32,+266Ê ,+1708Ê
1094,LIYA ,32,-76Ê ,+441Ê
1094,MARIANNE ,32,+230Ê ,-393Ê
1094,PANDORA ,32,+493Ê ,+1184Ê
1094,RHIANNON ,32,-150Ê ,-930Ê
1094,SAHARA ,32,+230Ê ,+289Ê
1094,SIMONA ,32,-46Ê ,+1708Ê
1094,TALIAH ,32,-135Ê ,+621Ê
1094,TILLY-ROSE ,32,+390Ê ,Ê:Ê
1094,VIOLA ,32,+339Ê ,+1184Ê
1120,AASIYAH ,31,-22Ê ,+497Ê
1120,ABI ,31,-45Ê ,-906Ê
1120,ALAYAH ,31,-22Ê ,+2077Ê
1120,AMEENA ,31,+28Ê ,-108Ê
1120,AMELIJA ,31,+654Ê ,Ê:Ê
1120,AMRIT ,31,+364Ê ,-332Ê
1120,ANJALI ,31,+133Ê ,-494Ê
1120,AVLEEN ,31,+1056Ê ,+1682Ê
1120,BEATRIZ ,31,-102Ê ,-108Ê
1120,BO ,31,-195Ê ,-362Ê
1120,CHARLEIGH ,31,+467Ê ,-384Ê
1120,HARPER-ROSE ,31,+1056Ê ,Ê:Ê
1120,HIBAH ,31,+204Ê ,-108Ê
1120,INDIA-ROSE ,31,+171Ê ,+3478Ê
1120,ISIS ,31,-295Ê ,-384Ê
